t,u1,u2,u3
0,-0.695513619771594,0.523598775598301,0.500014990425677
0.02,-0.536680216434501,0.61904646906674,0.489929257008996
0.04,-0.233288671746431,0.767785114491506,0.424327767075792
0.06,0.0764117808556651,0.82788551742992,0.283224668335596
0.08,0.34054626314773,0.802961124896694,0.140941628216316
0.1,0.547061785933891,0.750587119955634,0.0880347311679653
0.12,0.700430362324766,0.696205517349183,0.150986398716662
0.14,0.75186093219711,0.649493758298595,0.285864244327235
0.16,0.584714644579103,0.61282881290711,0.422018423707322
0.18,0.307946300413227,0.585532281731461,0.510136922403198
0.2,0.124395654462061,0.565905767691089,0.544283507480605
0.22,0.0697760840841095,0.552137962057914,0.547050477587539
0.24,0.153547981231267,0.542656066506122,0.53699489637361
0.26,0.26725977423793,0.536218295797568,0.52313904904161
0.28,0.391199302909707,0.531896750292059,0.511986744661827
0.3,0.538266693393997,0.529022574233161,0.505841591156213
0.32,0.659659401190079,0.527125708885294,0.502208680434498
0.34,0.756303254710666,0.52588197157554,0.500607201242325
0.36,0.836865449656649,0.525071015044193,0.500079765491794
0.38,0.89904958084585,0.524544793318823,0.499997329901016
0.4,0.944851963726831,0.524204771879924,0.50004365585262
0.42,0.977540679710743,0.523985881193118,0.500088333825902
0.44,1.00034669661612,0.523845434204433,0.500097582441043
0.46,1.01598771622241,0.523755585100652,0.500081407118038
0.48,1.02494847222783,0.523698257955888,0.500054260026982
0.5,1.0275275619331,0.523661768897474,0.500030310457462
0.52,1.02446602833894,0.523638594087994,0.50001412804735
0.54,1.01857827955042,0.523623904698512,0.500005250437214
0.56,1.01308011606584,0.523614610801488,0.500001350389357
0.58,1.00831246280514,0.52360874047513,0.499999665413074
0.6,1.006368932644,0.523605038331411,0.499999318813311
0.62,1.0046375828608,0.523602706908762,0.499999390297734
0.64,1.00234521036321,0.523601240651614,0.499999687091007
0.66,1.0032204878841,0.523600319649315,0.499999905019301
0.68,1.0026316246221,0.523599741807783,0.499999990111701
0.7,1.00028983848952,0.5235993796592,0.500000061864305
0.72,1.00163317787478,0.52359915292121,0.500000080209268
0.74,1.00222763128169,0.523599011097762,0.500000072083978
0.76,1.00127974984888,0.523598922467415,0.500000049344539
0.78,1.00119735362597,0.523598867126055,0.500000030321554
0.8,1.00183068350846,0.523598832598118,0.50000001810965
0.82,1.0022624444897,0.523598811072103,0.500000010026745
0.84,1.00220141659914,0.523598797661567,0.50000000507351
0.86,1.00217574063669,0.523598789312573,0.499999988686844
0.88,1.00247335207271,0.52359878411809,0.499999999705793
0.9,1.00277167480705,0.523598780888225,0.500000011379906
0.92,1.00221705657248,0.523598778881106,0.499999998873586
0.94,1.00098602639589,0.523598777634525,0.499999997434258
0.96,1.00362410937325,0.523598776860711,0.499999994401981
0.98,1.00371830549642,0.523598776380609,0.499999999135852
1,1.00172843604359,0.523598776082882,0.499999998615159
1.02,1.00185948261303,0.523598775898336,0.499999999835083
1.04,1.00257884276445,0.523598775783998,0.499999999179947
1.06,1.00287704610076,0.523598775713187,0.499999998793788
1.08,1.00276850203727,0.523598775669352,0.499999998958532
1.1,1.00256642401153,0.523598775642226,0.499999999018642
1.12,1.00245761112898,0.523598775625446,0.500000172868277
1.14,1.00246293163081,0.523598775615071,0.499999999073339
1.16,1.00253517450612,0.523598775608658,0.499999999026103
1.18,1.00260785475431,0.523598775604695,0.499999998992085
1.2,1.0025965358417,0.523598775602247,0.499999999894603
1.22,1.00246407882805,0.523598775600735,0.49999999898424
1.24,1.00238012419612,0.523598775599802,0.499999998929722
1.26,1.00272886787901,0.523598775599226,0.499999998746909
1.28,1.00340404019212,0.52359877559887,0.499999998632412
1.3,1.00141821960406,0.523598775598651,0.499999839728978
1.32,1.00222944281294,0.523598775598516,0.499999998561275
1.34,1.00337688431985,0.523598775598432,0.499999999049277
1.36,1.002610664814,0.523598775598381,0.500000009751258
1.38,1.0023373184179,0.523598775598349,0.499999999001934
1.4,1.00244581166758,0.52359877559833,0.499999998999968
1.42,1.00255734865933,0.523598775598318,0.49999999900058
1.44,1.00257415674969,0.523598775598311,0.499999999000072
1.46,1.00256885607138,0.523598775598306,0.49999999899959
1.48,1.0025684292294,0.523598775598303,0.499999999000199
