rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,joint_sensor,servo1_sensor,servo2_sensor,motor_current,charge_current,servo1_current,servo2_current,u1,u2,D1,D2
1504022539185498633,,82074,,1504022539,169861980,'',3.47774767876,0.0,0.0,0.0401690192521,0.174061030149,-6.16780042648,-6.41550302505,1500,1400,0,0
1504022539197611525,,82075,,1504022539,183861980,'',3.47774767876,0.0,0.0,0.0669466480613,0.0937255620956,-6.06871938705,-6.3659620285,1500,1400,0,0
1504022539214328953,,82076,,1504022539,199861980,'',3.47774767876,0.0,0.0,0.0133888144046,0.174061030149,-5.96963882446,-6.31642198563,1500,1400,0,0
1504022539226314814,,82077,,1504022539,213861980,'',3.47774767876,0.0,0.0,0.415069997311,0.388289779425,-3.54215145111,-4.78066444397,1500,1400,0,0
1504022539242813720,,82078,,1504022539,228861980,'',3.48270177841,0.0,0.0,-0.0937255620956,0.147283390164,-5.07790803909,-5.27606964111,1500,1400,0,0
1504022539259086419,,82079,,1504022539,244861980,'',3.47774767876,0.0,0.0,0.0669466480613,0.147283390164,-5.67239379883,-5.72193479538,1500,1400,0,0
1504022539271694297,,82080,,1504022539,258861980,'',3.48765563965,0.0,0.0,0.0401690192521,0.361512154341,-5.87055778503,-5.96963882446,1500,1400,0,0
1504022539288008919,,82081,,1504022539,273861980,'',3.47279381752,0.0,0.0,0.0669466480613,0.120504483581,-6.06871938705,-6.21734142303,1500,1400,0,0
1504022539304452505,,82082,,1504022539,288861980,'',3.48270177841,0.0,0.0,0.200839936733,0.227618858218,-5.92009782791,-6.16780042648,1500,1400,0,0
1504022539316648427,,82083,,1504022539,303861980,'',3.47774767876,0.0,0.0,-0.0133901024237,0.334733247757,-6.0191783905,-6.26688098907,1500,1400,0,0
1504022539333083658,,82084,,1504022539,318861980,'',3.48270177841,0.0,0.0,0.0401690192521,0.0669466480613,-6.06871938705,-6.31642198563,1500,1400,0,0
1504022539349435242,,82085,,1504022539,333861980,'',3.47279381752,0.0,0.0,0.174061030149,0.120504483581,-6.06871938705,-6.3659620285,1500,1400,0,0
1504022539361671126,,82086,,1504022539,348861980,'',3.48270177841,0.0,0.0,0.0133888144046,0.200839936733,-6.06871938705,-6.3659620285,1500,1400,0,0
1504022539378094033,,82087,,1504022539,363861980,'',3.47774767876,0.0,0.0,0.0133888144046,0.307955622673,-6.0191783905,-6.31642198563,1500,1400,0,0
1504022539394565983,,82088,,1504022539,378861980,'',3.47774767876,0.0,0.0,0.200839936733,0.0133888144046,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539406674464,,82089,,1504022539,393861980,'',3.47279381752,0.0,0.0,0.0669466480613,0.0937255620956,-6.11826038361,-6.3659620285,1500,1400,0,0
1504022539422983081,,82090,,1504022539,407861980,'',3.48270177841,0.0,0.0,0.307955622673,0.281175404787,-5.82101583481,-6.16780042648,1500,1400,0,0
1504022539439423346,,82091,,1504022539,423861980,'',3.48270177841,0.0,0.0,0.0669466480613,0.334733247757,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539451843753,,82092,,1504022539,438861980,'',3.47774767876,0.0,0.0,-0.0937255620956,0.174061030149,-5.92009782791,-6.16780042648,1500,1400,0,0
1504022539468117541,,82093,,1504022539,452861980,'',3.47774767876,0.0,0.0,0.0669466480613,0.254397779703,-5.96963882446,-6.21734142303,1500,1400,0,0
1504022539484658634,,82094,,1504022539,468861980,'',3.47774767876,0.0,0.0,0.120504483581,0.629298746586,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539496756035,,82095,,1504022539,482861980,'',3.47774767876,0.0,0.0,-0.0937255620956,0.468626528978,-6.11826038361,-6.3659620285,1500,1400,0,0
1504022539513129036,,82096,,1504022539,498861980,'',3.47279381752,0.0,0.0,0.147283390164,0.415069997311,-6.0191783905,-6.31642198563,1500,1400,0,0
1504022539529470423,,82097,,1504022539,513861980,'',3.48765563965,0.0,0.0,-0.0401677303016,0.307955622673,-6.06871938705,-6.3659620285,1500,1400,0,0
1504022539541799938,,82098,,1504022539,527861980,'',3.47279381752,0.0,0.0,0.0937255620956,0.174061030149,-4.18617725372,-5.07790803909,1500,1400,0,0
1504022539558027491,,82099,,1504022539,543861980,'',3.47774767876,0.0,0.0,0.0401690192521,0.174061030149,-5.42469120026,-5.57331323624,1500,1400,0,0
1504022539570693413,,82100,,1504022539,557861980,'',3.48270177841,0.0,0.0,0.227618858218,0.334733247757,-5.67239379883,-5.82101583481,1500,1400,0,0
1504022539587000714,,82101,,1504022539,572861980,'',3.47774767876,0.0,0.0,0.0937255620956,0.120504483581,-5.92009782791,-6.06871938705,1500,1400,0,0
1504022539603323196,,82102,,1504022539,588861980,'',3.47774767876,0.0,0.0,0.254397779703,0.281175404787,-6.06871938705,-6.26688098907,1500,1400,0,0
1504022539615581712,,82103,,1504022539,602861980,'',3.47279381752,0.0,0.0,0.254397779703,0.227618858218,-3.44306945801,-4.68158245087,1500,1400,0,0
1504022539631879275,,82104,,1504022539,617861980,'',3.47774767876,0.0,0.0,0.0937255620956,0.227618858218,-4.92928743362,-5.12744903564,1500,1400,0,0
1504022539648370593,,82105,,1504022539,632861980,'',3.48270177841,0.0,0.0,0.174061030149,0.468626528978,-5.67239379883,-5.67239379883,1500,1400,0,0
1504022539660480105,,82106,,1504022539,647861980,'',3.47774767876,0.0,0.0,0.227618858218,0.174061030149,-5.96963882446,-6.0191783905,1500,1400,0,0
1504022539676818518,,82107,,1504022539,662861980,'',3.47774767876,0.0,0.0,0.227618858218,0.227618858218,-6.11826038361,-6.26688098907,1500,1400,0,0
1504022539693480697,,82108,,1504022539,677861980,'',3.47774767876,0.0,0.0,0.200839936733,0.0937255620956,-6.06871938705,-6.26688098907,1500,1400,0,0
1504022539705579476,,82109,,1504022539,692861980,'',3.47774767876,0.0,0.0,0.200839936733,0.200839936733,-6.11826038361,-6.3659620285,1500,1400,0,0
1504022539721938870,,82110,,1504022539,707861980,'',3.47279381752,0.0,0.0,0.0133888144046,0.334733247757,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539738345875,,82111,,1504022539,722861980,'',3.47774767876,0.0,0.0,0.0669466480613,0.0937255620956,-6.0191783905,-6.31642198563,1500,1400,0,0
1504022539750821491,,82112,,1504022539,737861980,'',3.48270177841,0.0,0.0,-0.0401677303016,0.334733247757,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539767209620,,82113,,1504022539,752861980,'',3.48765563965,0.0,0.0,0.200839936733,0.495405435562,-5.96963882446,-6.26688098907,1500,1400,0,0
1504022539783644633,,82114,,1504022539,767861980,'',3.48270177841,0.0,0.0,-0.227618858218,0.307955622673,-6.16780042648,-6.26688098907,1500,1400,0,0
1504022539795868545,,82115,,1504022539,782861980,'',3.47774767876,0.0,0.0,0.227618858218,0.415069997311,-6.26688098907,-6.46504402161,1500,1400,0,0
1504022539812270737,,82116,,1504022539,797861980,'',3.48270177841,0.0,0.0,-0.0401677303016,0.174061030149,-6.26688098907,-6.46504402161,1500,1400,0,0
1504022539828470987,,82117,,1504022539,812861980,'',3.47774767876,0.0,0.0,0.147283390164,0.254397779703,-6.21734142303,-6.51458358765,1500,1400,0,0
1504022539840869086,,82118,,1504022539,826861980,'',3.47774767876,0.0,0.0,0.147283390164,0.307955622673,-6.11826038361,-6.46504402161,1500,1400,0,0
1504022539857210648,,82119,,1504022539,842861980,'',3.48765563965,0.0,0.0,0.254397779703,0.307955622673,-3.69077205658,-4.87974405289,1500,1400,0,0
1504022539873634383,,82120,,1504022539,857861980,'',3.47774767876,0.0,0.0,-0.147282108665,0.334733247757,-5.02836704254,-5.22653102875,1500,1400,0,0
1504022539885896494,,82121,,1504022539,871861980,'',3.47774767876,0.0,0.0,0.200839936733,0.174061030149,-5.62285423279,-5.67239379883,1500,1400,0,0
1504022539902400230,,82122,,1504022539,887861980,'',3.48270177841,0.0,0.0,0.174061030149,0.307955622673,-5.87055778503,-6.0191783905,1500,1400,0,0
1504022539914692573,,82123,,1504022539,901861980,'',3.48270177841,0.0,0.0,0.0401690192521,0.200839936733,-6.06871938705,-6.21734142303,1500,1400,0,0
1504022539931121703,,82124,,1504022539,916861980,'',3.47774767876,0.0,0.0,0.120504483581,0.307955622673,-5.67239379883,-6.06871938705,1500,1400,0,0
1504022539947504395,,82125,,1504022539,932861980,'',3.47279381752,0.0,0.0,0.227618858218,0.388289779425,-5.96963882446,-6.16780042648,1500,1400,0,0
1504022539959782442,,82126,,1504022539,946861980,'',3.47774767876,0.0,0.0,0.147283390164,0.361512154341,-6.11826038361,-6.31642198563,1500,1400,0,0
1504022539976134521,,82127,,1504022539,961861980,'',3.47774767876,0.0,0.0,-0.0669466480613,0.0669466480613,-6.0191783905,-6.26688098907,1500,1400,0,0
1504022539992440701,,82128,,1504022539,977861980,'',3.47774767876,0.0,0.0,-0.0133901024237,0.254397779703,-6.0191783905,-6.26688098907,1500,1400,0,0
1504022540004597658,,82129,,1504022539,991861980,'',3.47774767876,0.0,0.0,0.0937255620956,0.281175404787,-6.0191783905,-6.26688098907,1500,1400,0,0
1504022540020948692,,82130,,1504022540,6861980,'',3.47774767876,0.0,0.0,-0.0133901024237,0.0401690192521,-6.06871938705,-6.31642198563,1500,1400,0,0
1504022540037468234,,82131,,1504022540,21861980,'',3.48270177841,0.0,0.0,0.200839936733,0.147283390164,-6.0191783905,-6.31642198563,1500,1400,0,0
1504022540049772250,,82132,,1504022540,36861980,'',3.48765563965,0.0,0.0,0.120504483581,0.227618858218,-6.11826038361,-6.3659620285,1500,1400,0,0
1504022540066092484,,82133,,1504022540,52861980,'',3.48765563965,0.0,0.0,0.0937255620956,0.174061030149,-6.11826038361,-6.41550302505,1500,1400,0,0
