t,u1,u2,u3
0,-0.310706252585803,0.523598775598301,0.500010634287014
0.02,-0.186939984147578,0.61904646906674,0.495229710642324
0.04,0.0494608194184032,0.715422151988545,0.468251721045335
0.06,0.290775913046795,0.727869921417008,0.418915556465819
0.08,0.496585950545747,0.700866547927217,0.371406576932273
0.1,0.657499824733441,0.663513923278109,0.356811773359838
0.12,0.77700226055743,0.628126811720609,0.383027043675617
0.14,0.674287859748757,0.598935224732151,0.432151277402336
0.16,0.401657936521793,0.576538520340894,0.481071764242582
0.18,0.203191265218928,0.560106677590698,0.51089530334406
0.2,0.123844324339082,0.54841176531589,0.523094626351544
0.22,0.115256550893582,0.540269227399238,0.523959767754436
0.24,0.151759580683627,0.534693644089841,0.519259607198235
0.26,0.21900193584283,0.530925286486492,0.513196071533974
0.28,0.304452080259282,0.528404994733766,0.508037079518135
0.3,0.393793566176757,0.52673391507969,0.504458839869152
0.32,0.473756216726264,0.52563388823334,0.502268832527764
0.34,0.537486125033663,0.524914202627783,0.501037146370552
0.36,0.585094474045174,0.524445831971184,0.500394680169537
0.38,0.620018648302134,0.524142411920903,0.500090985968003
0.4,0.645772145851722,0.523946639467416,0.499970320393446
0.42,0.664807159976992,0.523820771853978,0.499940130953426
0.44,0.678642136110381,0.523740103970056,0.499948146034675
0.46,0.688258338390111,0.523688550917249,0.499967135579054
0.48,0.694482891876426,0.523655688702546,0.499984801010048
0.5,0.698360833301427,0.523634789366717,0.499997045793941
0.52,0.701118200900243,0.523621526061213,0.500003864688786
0.54,0.703050731804357,0.52361312501346,0.500006681266013
0.56,0.70230263638801,0.523607813154352,0.500006988664262
0.58,0.697627879685579,0.523604460012841,0.500006023408245
0.6,0.696333550717965,0.523602346507555,0.500004404206173
0.62,0.710733299405577,0.523601016209769,0.500003119001648
0.64,0.700086201564473,0.523600179969001,0.500001086636735
0.66,0.680854927906472,0.523599654932845,0.500001152993744
0.68,0.695210378755583,0.523599325659062,0.500000947314106
0.7,0.713887153071452,0.523599119374612,0.500000220667402
0.72,0.693220370892799,0.523598990268844,0.499999399169216
0.74,0.677273938218978,0.523598909541534,0.500000050424073
0.76,0.698074712566315,0.52359885910856,0.500000105357907
0.78,0.701664038905196,0.523598827627487,0.499999956173276
0.8,0.691051620474149,0.523598807991843,0.499999934478978
0.82,0.69006010393681,0.523598795753584,0.499999974526778
0.84,0.692451981146844,0.523598788131219,0.499999997840757
0.86,0.693562687735805,0.523598783386931,0.499999999814184
0.88,0.693280727629406,0.523598780435873,0.500000001780146
0.9,0.692735785466779,0.523598778601349,0.500000002033023
0.92,0.692509488991589,0.523598777461572,0.499999999474968
0.94,0.692573259764237,0.523598776753823,0.500000000385155
0.96,0.692717374692104,0.523598776314572,0.4999999997551
0.98,0.692811056344729,0.523598776042096,0.499999999410592
1,0.692836603845378,0.523598775873155,0.499999999460984
1.02,0.692829917637203,0.523598775768454,0.499999999071162
1.04,0.692822657398222,0.523598775703596,0.499999998983657
1.06,0.692827717162588,0.523598775663435,0.499999998628903
1.08,0.692843848103689,0.523598775638577,0.49999999892199
1.1,0.692861068594288,0.523598775623197,0.499999998932013
1.12,0.692873763813668,0.523598775613684,0.499999997161909
1.14,0.692882083196578,0.523598775607803,0.499999998970962
1.16,0.692886341787904,0.523598775604168,0.499999998982774
1.18,0.692887746909113,0.523598775601922,0.49999999894046
1.2,0.692888504143435,0.523598775600535,0.500000000784039
1.22,0.69288908028566,0.523598775599679,0.499999998706241
1.24,0.692889269443487,0.52359877559915,0.499999998999752
1.26,0.692889155453374,0.523598775598824,0.499999999000388
1.28,0.692889858784373,0.523598775598622,0.49999999905157
1.3,0.692891250001541,0.523598775598498,0.499999998999908
1.32,0.692892022317532,0.523598775598422,0.499999998999041
1.34,0.692890124764313,0.523598775598375,0.500000008879032
1.36,0.692883841197296,0.523598775598345,0.499999998999553
1.38,0.692878282359423,0.523598775598328,0.499999997541424
1.4,0.692892331824317,0.523598775598317,0.499999999000218
1.42,0.692914298944084,0.52359877559831,0.499999998999176
1.44,0.692864340311011,0.523598775598306,0.499999999000016
1.46,0.69286535707059,0.523598775598303,0.499999998999943
1.48,0.692908396281781,0.523598775598301,0.499999999000167
