t,u1,u2,u3
0,-0.632905618980341,0.523598775598299,0.499637271869111
0.02,-0.632905618980341,0.523598775598299,0.492626310141317
0.04,-0.632905618980341,0.523598775598299,0.463321169421671
0.06,-0.632905618980341,0.523598775598299,0.408329115096112
0.08,-0.632905618980341,0.523598775598299,0.341672524947226
0.1,-0.632905618980341,0.523598775598299,0.292803353334871
0.12,-0.632905618980341,0.523598775598299,0.288773106194718
0.14,-0.632905618980341,0.523598775598299,0.340606546289214
0.16,-0.632905618980341,0.523598775598299,0.440187223344437
0.18,-0.632905618980341,0.523598775598299,0.553804793289012
0.2,-0.632905618980341,0.523598775598299,0.649111419809229
0.22,-0.632905618980341,0.523598775598299,0.714521656354206
0.24,-0.632905618980341,0.523598775598299,0.74482660405006
0.26,-0.632905618980341,0.523598775598299,0.74677651607089
0.28,-0.632905618980341,0.523598775598299,0.730816691477135
0.3,-0.632905618980341,0.523598775598299,0.705641974794069
0.32,-0.632905618980341,0.523598775598299,0.676693705102444
0.34,-0.632905618980341,0.523598775598299,0.646907371472205
0.36,-0.632905618980341,0.523598775598299,0.617828116012058
0.38,-0.632905618980341,0.523598775598299,0.590398025566128
0.4,-0.632905618980341,0.523598775598299,0.565344189103001
0.42,-0.632905618980341,0.523598775598299,0.54328185933798
0.44,-0.632905618980341,0.523598775598299,0.524705219249475
0.46,-0.632905618980341,0.523598775598299,0.509936193264422
0.48,-0.632905618980341,0.523598775598299,0.49892548129018
0.5,-0.632905618980341,0.523598775598299,0.490625842880667
0.52,-0.632905618980341,0.523598775598299,0.486415173118163
0.54,-0.632905618980341,0.523598775598299,0.485656150990192
0.56,-0.632905618980341,0.523598775598299,0.487551299761236
0.58,-0.632905618980341,0.523598775598299,0.491233987844328
0.6,-0.632905618980341,0.523598775598299,0.495865046408194
0.62,-0.632905618980341,0.523598775598299,0.500608816394343
0.64,-0.632905618980341,0.523598775598299,0.504429948201922
0.66,-0.632905618980341,0.523598775598299,0.507632053287683
0.68,-0.632905618980341,0.523598775598299,0.510038426619407
0.7,-0.632905618980341,0.523598775598299,0.51159435030324
0.72,-0.632905618980341,0.523598775598299,0.512336422056404
0.74,-0.632905618980341,0.523598775598299,0.512360994705316
0.76,-0.632905618980341,0.523598775598299,0.511798233906095
0.78,-0.632905618980341,0.523598775598299,0.510791810221984
0.8,-0.632905618980341,0.523598775598299,0.509484490367383
0.82,-0.632905618980341,0.523598775598299,0.508008728015729
0.84,-0.632905618980341,0.523598775598299,0.506480456385464
0.86,-0.632905618980341,0.523598775598299,0.504995480878949
0.88,-0.632905618980341,0.523598775598299,0.503628117980797
0.9,-0.632905618980341,0.523598775598299,0.502430606518297
0.92,-0.632905618980341,0.523598775598299,0.501434143042138
0.94,-0.632905618980341,0.523598775598299,0.500650998513668
0.96,-0.632905618980341,0.523598775598299,0.500077369647264
0.98,-0.632905618980341,0.523598775598299,0.499642344779208
1,-0.632905618980341,0.523598775598299,0.499391066218307
1.02,-0.632905618980341,0.523598775598299,0.499301299734318
1.04,-0.632905618980341,0.523598775598299,0.499334265736635
1.06,-0.632905618980341,0.523598775598299,0.499452509033364
1.08,-0.632905618980341,0.523598775598299,0.499621492466668
1.1,-0.632905618980341,0.523598775598299,0.499811917952708
1.12,-0.632905618980341,0.523598775598299,0.500000086895541
1.14,-0.632905618980341,0.523598775598299,0.500142771377216
1.16,-0.632905618980341,0.523598775598299,0.500258510810868
1.18,-0.632905618980341,0.523598775598299,0.500341652277883
1.2,-0.632905618980341,0.523598775598299,0.500390376657161
1.22,-0.632905618980341,0.523598775598299,0.500406114270967
1.24,-0.632905618980341,0.523598775598299,0.500392811495208
1.26,-0.632905618980341,0.523598775598299,0.500356483529418
1.28,-0.632905618980341,0.523598775598299,0.500304195124285
1.3,-0.632905618980341,0.523598775598299,0.500243713784629
1.32,-0.632905618980341,0.523598775598299,0.50018228220426
1.34,-0.632905618980341,0.523598775598299,0.500126163855868
1.36,-0.632905618980341,0.523598775598299,0.500079577586694
1.38,-0.632905618980341,0.523598775598299,0.500044560012674
1.4,-0.632905618980341,0.523598775598299,0.500021084231473
1.42,-0.632905618980341,0.523598775598299,0.500007572570183
1.44,-0.632905618980341,0.523598775598299,0.500001522234233
1.46,-0.632905618980341,0.523598775598299,0.500000008176899
1.48,-0.632905618980341,0.523598775598299,0.499999998999879
