time,seq,timestamp,field.header.frame_id,q,theta1,theta2,u1,u2,u3
1.49676720464941E+018,473639,1.49676720464678E+018,,-0.2314405292,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720465348E+018,473640,1.49676720465278E+018,,-0.2282473743,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720466165E+018,473641,1.49676720465878E+018,,-0.2218609005,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720466575E+018,473642,1.49676720466478E+018,,-0.2154745907,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720467392E+018,473643,1.49676720467078E+018,,-0.2122812867,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720467803E+018,473644,1.49676720467678E+018,,-0.2027016729,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720469024E+018,473645,1.49676720468378E+018,,-0.1963153631,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720469051E+018,473646,1.49676720468978E+018,,-0.1899290383,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720469864E+018,473647,1.49676720469578E+018,,-0.1803492755,3.90668674299E-06,1.378205061,0,1.0471975803,0
1.49676720470276E+018,473648,1.49676720470178E+018,,-0.1739629656,0.0126208318,1.0468498468,0,1.0471975803,0
1.4967672047109E+018,473649,1.49676720470778E+018,,-0.1643833369,0.0378545336,1.0527669191,0,1.0471975803,0
1.49676720471503E+018,473650,1.49676720471378E+018,,-0.1548037231,0.1261721253,1.0646011829,0,1.0471975803,0
1.49676720472315E+018,473651,1.49676720471978E+018,,-0.1452239603,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720472716E+018,473652,1.49676720472678E+018,,-0.1388376504,-0.0063045556,1.1356056929,0,1.0471975803,0
1.4967672047354E+018,473653,1.49676720473278E+018,,-0.1292581707,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720473947E+018,473654,1.49676720473878E+018,,-0.1196784079,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720474767E+018,473655,1.49676720474478E+018,,-0.113292098,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720475821E+018,473656,1.49676720475078E+018,,-0.0973260179,1.1796764135,1.2243615389,0,1.0471975803,0
1.49676720475993E+018,473657,1.49676720475678E+018,,-0.0877463967,-0.0063045556,1.0468498468,0,1.0471975803,0
1.4967672047641E+018,473658,1.49676720476278E+018,,-0.0813599378,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720477239E+018,473659,1.49676720476978E+018,,-0.0685871616,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720477639E+018,473660,1.49676720477578E+018,,-0.0590076894,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720478443E+018,473661,1.49676720478178E+018,,-0.0526212268,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720478843E+018,473662,1.49676720478778E+018,,-0.0398483053,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720479673E+018,473663,1.49676720479578E+018,,-0.0270755291,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720480492E+018,473664,1.49676720480178E+018,,-0.0206890684,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720480907E+018,473665,1.49676720480878E+018,,-0.0143026058,-0.0063045556,1.0468498468,0,1.0471975803,0
1.49676720481972E+018,473666,1.49676720481122E+018,,-0.0015298309,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720482134E+018,473667,1.49676720481722E+018,,0.0048564821,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.4967672048434E+018,473668,1.49676720482322E+018,,0.0080496389,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720484358E+018,473669,1.49676720482922E+018,,0.0176292565,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720484402E+018,473670,1.49676720483522E+018,,0.0240157191,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720484607E+018,473671,1.49676720484122E+018,,0.0304021817,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720485437E+018,473672,1.49676720484822E+018,,0.0367886424,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720485864E+018,473673,1.49676720485422E+018,,0.043174956,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720486671E+018,473674,1.49676720486022E+018,,0.0463682599,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720487073E+018,473675,1.49676720486622E+018,,0.0495614186,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720487905E+018,473676,1.49676720487222E+018,,0.0559478812,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720488293E+018,473677,1.49676720487822E+018,,0.0591410361,3.90668674299E-06,1.0468498468,0,1.0471975803,0
1.49676720489126E+018,473678,1.49676720488422E+018,,0.0623341911,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720489547E+018,473679,1.49676720489122E+018,,0.0655274987,3.90668674299E-06,1.0409328938,0,1.0471975803,0
1.49676720490346E+018,473680,1.49676720489722E+018,,0.0655274987,3.90668674299E-06,1.0468498468,0,1.0471975803,0
