,header,joint_position,rege_current,servo1_position,servo2_position,servo_current
0,0.0030570030212402344,-0.4586266640000001,1.0,-0.50937191,0.0,0.0
1,0.0070569515228271484,-0.4586266640000001,1.2999999523162842,-0.5158298600000002,0.0,0.0
2,0.011057138442993164,-0.4586266640000001,1.2000000476837158,-0.5158298600000002,0.0,0.0
3,0.015057086944580078,-0.4586266640000001,1.100000023841858,-0.5158298600000002,0.0,0.0
4,0.019057035446166992,-0.4528938306999999,1.100000023841858,-0.50937191,0.0,0.0
5,0.023056983947753906,-0.4586266640000001,1.5,-0.5158298600000002,0.0,0.0
6,0.026057004928588867,-0.4586266640000001,1.100000023841858,-0.5158298600000002,0.0,0.0
7,0.03005695343017578,-0.4586266640000001,1.100000023841858,-0.5158298600000002,0.0,0.0
8,0.0340571403503418,-0.4586266640000001,0.8999999761581421,-0.5158298600000002,0.0,0.0
9,0.03805708885192871,-0.4586266640000001,1.100000023841858,-0.5158298600000002,0.0,0.0
10,0.042057037353515625,-0.4586266640000001,1.0,-0.50937191,0.0,0.0
11,0.04605698585510254,-0.4586266640000001,1.2000000476837158,-0.5158298600000002,0.0,0.0
12,0.05005693435668945,-0.4586266640000001,1.100000023841858,-0.50937191,0.0,0.0
13,0.05405712127685547,-0.4586266640000001,1.100000023841858,-0.5158298600000002,0.0,0.0
14,0.05805706977844238,-0.4586266640000001,0.8999999761581421,-0.50937191,0.0,0.0
15,0.0620570182800293,-0.4586266640000001,1.2000000476837158,-0.5158298600000002,0.0,0.0
16,0.06605696678161621,-0.4586266640000001,1.2000000476837158,-0.5158298600000002,0.0,0.0
17,0.06905698776245117,-0.4586266640000001,1.2999999523162842,-0.5158298600000002,0.0,0.0
18,0.07305693626403809,-0.4586266640000001,1.0,-0.50937191,0.0,0.0
19,0.0770571231842041,-0.4586266640000001,0.699999988079071,1.3698915399999998,0.0,0.0
20,0.08105707168579102,-0.4586266640000001,0.8999999761581421,1.2730222899999997,0.0,0.0
21,0.08505702018737793,-0.4586266640000001,1.100000023841858,1.1309473899999998,0.0,0.0
22,0.08905696868896484,-0.4586266640000001,1.399999976158142,0.9630406899999997,0.0,0.0
23,0.09405708312988281,-0.4586266640000001,1.100000023841858,-0.4835401100000001,0.0,0.0
24,0.09705710411071777,-0.4586266640000001,0.699999988079071,0.8015919399999998,0.0,0.0
25,0.10105705261230469,-0.4586266640000001,1.100000023841858,0.6788908899999999,0.0,0.0
26,0.1050570011138916,-0.4586266640000001,1.2000000476837158,0.64660114,0.0,0.0
27,0.10905694961547852,-0.4586266640000001,0.8999999761581421,0.51744214,0.0,0.0
28,0.11305713653564453,-0.4528938306999999,1.2999999523162842,0.47869443999999994,0.0,0.0
29,0.11605715751647949,-0.4586266640000001,1.100000023841858,0.42703084,0.0,0.0
30,0.1200571060180664,-0.4586266640000001,1.2000000476837158,0.40765699,0.0,0.0
31,0.12405705451965332,-0.4586266640000001,1.2000000476837158,0.3624513399999998,0.0,0.0
32,0.12805700302124023,-0.4528938306999999,0.8999999761581421,0.33661954000000005,0.0,0.0
33,0.13205695152282715,-0.4528938306999999,1.2000000476837158,0.29787184,0.0,0.0
34,0.13605713844299316,-0.4528938306999999,1.100000023841858,0.29787184,0.0,0.0
35,0.14005708694458008,-0.4528938306999999,1.0,0.29141388999999984,0.0,0.0
36,0.144057035446167,-0.44716099740000015,1.2999999523162842,0.2849559399999997,0.0,0.0
37,0.1480569839477539,-0.44716099740000015,1.2999999523162842,0.2849559399999997,0.0,0.0
38,0.15205693244934082,-0.44716099740000015,1.100000023841858,0.2849559399999997,0.0,0.0
39,0.15605711936950684,-0.44142816409999996,1.100000023841858,0.29141388999999984,0.0,0.0
40,0.1590571403503418,-0.44142816409999996,1.100000023841858,0.32370363999999974,0.0,0.0
41,0.1630570888519287,-0.44142816409999996,1.2999999523162842,0.24620824000000008,0.0,0.0
42,0.16705703735351562,-0.4356953307999998,1.2000000476837158,0.3495354399999999,0.0,0.0
43,0.17105698585510254,-0.4356953307999998,1.2000000476837158,0.36890928999999995,0.0,0.0
44,0.17505693435668945,-0.42422966419999986,1.2999999523162842,0.4141149399999997,0.0,0.0
45,0.17905712127685547,-0.42422966419999986,1.7999999523162842,0.38828313999999997,0.0,0.0
46,0.18305706977844238,-0.41276399759999993,1.899999976158142,0.43348878999999974,0.0,0.0
47,0.1870570182800293,-0.40703116429999975,2.299999952316284,0.36890928999999995,0.0,0.0
48,0.1910569667816162,-0.401298331,3.9000000953674316,0.46577853999999963,0.0,0.0
49,0.19505715370178223,-0.3898326644000001,6.0,0.53681599,0.0,0.0
50,0.19805693626403809,-0.37836699780000016,9.300000190734863,0.5239000899999997,0.0,0.0
51,0.2020571231842041,-0.3726341645,11.899999618530273,0.5497318899999999,0.0,0.0
52,0.20605707168579102,-0.36116849790000005,15.699999809265137,0.5884795899999999,0.0,0.0
53,0.21005702018737793,-0.35543566459999987,19.399999618530273,0.6207693399999998,0.0,0.0
54,0.21405696868896484,-0.3497028313000001,20.700000762939453,0.64660114,0.0,0.0
55,0.21805715560913086,-0.33823716469999976,20.799999237060547,0.6724329399999998,0.0,0.0
56,0.22205710411071777,-0.3210386648000001,20.399999618530273,0.40765699,0.0,0.0
57,0.2260570526123047,-0.3095729981999997,19.200000762939453,0.43348878999999974,0.0,0.0
58,0.2300570011138916,-0.2981073315999998,22.100000381469727,0.44640469000000005,0.0,0.0
59,0.23405694961547852,-0.2866416649999999,21.700000762939453,0.4593205899999999,0.0,0.0
60,0.23805713653564453,-0.26944316509999977,20.899999618530273,2.31275224,0.0,0.0
61,0.2410571575164795,-0.25797749849999985,21.100000381469727,1.4990505399999998,0.0,0.0
62,0.2450571060180664,-0.24077899859999974,19.600000381469727,2.2675465899999994,0.0,0.0
63,0.24905705451965332,-0.22358049870000007,19.200000762939453,2.19005119,0.0,0.0
64,0.25305700302124023,-0.20064916549999978,19.0,2.0608921899999997,0.0,0.0
65,0.25705695152282715,-0.18345066560000012,20.0,1.9381911399999998,0.0,0.0
66,0.26105713844299316,-0.1662521657,19.5,1.77674239,0.0,0.0
67,0.2650570869445801,-0.1490536657999999,17.600000381469727,1.6540413399999996,0.0,0.0
68,0.269057035446167,-0.12038949929999987,18.399999618530273,1.5377982399999999,0.0,0.0
69,0.2730569839477539,-0.09745816610000002,18.399999618530273,1.4021812899999997,0.0,0.0
70,0.2770569324493408,-0.08025966619999991,18.799999237060547,1.30531204,0.0,0.0
71,0.28105711936950684,-0.057328333000000065,20.0,1.1890689399999999,0.0,0.0
72,0.2840571403503418,-0.040129833099999956,18.700000762939453,1.11803149,0.0,0.0
73,0.2880570888519287,-0.011465666599999924,19.200000762939453,1.0211622399999998,0.0,0.0
74,0.2920570373535156,0.0,19.299999237060547,0.9307509399999998,0.0,0.0
75,0.29605698585510254,0.034396999800000216,19.5,0.8726293899999997,0.0,0.0
76,0.30005693435668945,0.05159549969999988,19.399999618530273,0.7822180899999998,0.0,0.0
77,0.30405712127685547,0.07452683290000017,19.5,0.6918067899999998,0.0,0.0
