t,u1,u2,u3
0,0.326182557556847,0.523598775598299,0
0.02,0.326182557556847,0.523598775598299,0
0.04,0.326182557556847,0.523598775598299,0
0.06,0.326182557556847,0.523598775598299,0
0.08,0.326182557556847,0.523598775598299,0
0.1,0.326182557556847,0.523598775598299,0
0.12,0.326182557556847,0.523598775598299,0
0.14,0.326182557556847,0.523598775598299,0
0.16,0.326182557556847,0.523598775598299,0
0.18,0.326182557556847,0.523598775598299,0
0.2,0.326182557556847,0.523598775598299,0
0.22,0.326182557556847,0.523598775598299,0
0.24,0.326182557556847,0.523598775598299,0
0.26,0.326182557556847,0.523598775598299,0
0.28,0.326182557556847,0.523598775598299,0.444881084807808
0.3,0.326182557556847,0.523598775598299,1
0.32,0.326182557556847,0.523598775598299,1
0.34,0.326182557556847,0.523598775598299,1
0.36,0.326182557556847,0.523598775598299,1
0.38,0.326182557556847,0.523598775598299,1
0.4,0.326182557556847,0.523598775598299,1
0.42,0.326182557556847,0.523598775598299,1
0.44,0.326182557556847,0.523598775598299,1
0.46,0.326182557556847,0.523598775598299,1
0.48,0.326182557556847,0.523598775598299,1
0.5,0.326182557556847,0.523598775598299,1
0.52,0.326182557556847,0.523598775598299,1
0.54,0.326182557556847,0.523598775598299,1
0.56,0.326182557556847,0.523598775598299,1
0.58,0.326182557556847,0.523598775598299,1
0.6,0.326182557556847,0.523598775598299,1
0.62,0.326182557556847,0.523598775598299,1
0.64,0.326182557556847,0.523598775598299,1
0.66,0.326182557556847,0.523598775598299,1
0.68,0.326182557556847,0.523598775598299,1
0.7,0.326182557556847,0.523598775598299,1
0.72,0.326182557556847,0.523598775598299,1
0.74,0.326182557556847,0.523598775598299,0.00154840302306608
0.76,0.326182557556847,0.523598775598299,0
0.78,0.326182557556847,0.523598775598299,0
0.8,0.326182557556847,0.523598775598299,0
0.82,0.326182557556847,0.523598775598299,0
0.84,0.326182557556847,0.523598775598299,0
0.86,0.326182557556847,0.523598775598299,0
0.88,0.326182557556847,0.523598775598299,0
0.9,0.326182557556847,0.523598775598299,0
0.92,0.326182557556847,0.523598775598299,0
0.94,0.326182557556847,0.523598775598299,0
0.96,0.326182557556847,0.523598775598299,0
0.98,0.326182557556847,0.523598775598299,0
1,0.326182557556847,0.523598775598299,0.0722407558031292
1.02,0.326182557556847,0.523598775598299,0.482499441562344
1.04,0.326182557556847,0.523598775598299,0.671414447710083
1.06,0.326182557556847,0.523598775598299,0.679687862825533
1.08,0.326182557556847,0.523598775598299,0.57110804575504
1.1,0.326182557556847,0.523598775598299,0.40698173272437
1.12,0.326182557556847,0.523598775598299,0.235192070806741
1.14,0.326182557556847,0.523598775598299,0.0907953732052751
1.16,0.326182557556847,0.523598775598299,0.00221068994604957
1.18,0.326182557556847,0.523598775598299,0
